"subj_idx","sex","age","edu","block_id","block_type","trial_id","trial_type_num","label_en","shape_en","valence","match","correctRp","response","rt","acc"
"v010009","male",26,"硕士",3,"test",10,15,"bad","triangle","good","mismatch","n","n","598","1"
"v010009","male",26,"硕士",3,"test",11,15,"ordinary","square","ordinary","match","m","m","650","1"
"v010009","male",26,"硕士",3,"test",12,15,"good","square","ordinary","mismatch","n","n","885","1"
"v010009","male",26,"硕士",3,"test",1,16,"ordinary","square","ordinary","match","m","n","829","0"
"v010009","male",26,"硕士",3,"test",2,16,"bad","square","ordinary","mismatch","n","n","799","1"
"v010009","male",26,"硕士",3,"test",3,16,"ordinary","square","ordinary","match","m","m","667","1"
"v010009","male",26,"硕士",3,"test",4,16,"good","circular","bad","mismatch","n","n","786","1"
"v010009","male",26,"硕士",3,"test",5,16,"good","square","ordinary","mismatch","n","n","752","1"
"v010009","male",26,"硕士",3,"test",6,16,"bad","triangle","good","mismatch","n","n","652","1"
"v010009","male",26,"硕士",3,"test",7,16,"good","triangle","good","match","m","m","566","1"
"v010009","male",26,"硕士",3,"test",8,16,"good","triangle","good","match","m","m","538","1"
"v010009","male",26,"硕士",3,"test",9,16,"ordinary","triangle","good","mismatch","n","n","720","1"
"v010009","male",26,"硕士",3,"test",10,16,"bad","circular","bad","match","m","n","767","0"
"v010009","male",26,"硕士",3,"test",11,16,"bad","circular","bad","match","m","m","553","1"
"v010009","male",26,"硕士",3,"test",12,16,"ordinary","circular","bad","mismatch","n","n","626","1"
"v010009","male",26,"硕士",3,"test",1,17,"ordinary","triangle","good","mismatch","n","n","844","1"
"v010009","male",26,"硕士",3,"test",2,17,"good","triangle","good","match","m","m","556","1"
"v010009","male",26,"硕士",3,"test",3,17,"ordinary","circular","bad","mismatch","n","n","653","1"
"v010009","male",26,"硕士",3,"test",4,17,"bad","square","ordinary","mismatch","n","m","761","0"
"v010009","male",26,"硕士",3,"test",5,17,"ordinary","square","ordinary","match","m","m","553","1"
"v010009","male",26,"硕士",3,"test",6,17,"good","circular","bad","mismatch","n","n","671","1"
"v010009","male",26,"硕士",3,"test",7,17,"good","triangle","good","match","m","m","567","1"
"v010009","male",26,"硕士",3,"test",8,17,"bad","circular","bad","match","m","n","625","0"
"v010009","male",26,"硕士",3,"test",9,17,"ordinary","square","ordinary","match","m","m","860","1"
"v010009","male",26,"硕士",3,"test",10,17,"good","square","ordinary","mismatch","n","m","570","0"
"v010009","male",26,"硕士",3,"test",11,17,"bad","circular","bad","match","m","m","725","1"
"v010009","male",26,"硕士",3,"test",12,17,"bad","triangle","good","mismatch","n","n","624","1"
"v010009","male",26,"硕士",3,"test",1,18,"ordinary","circular","bad","mismatch","n","n","805","1"
"v010009","male",26,"硕士",3,"test",2,18,"good","circular","bad","mismatch","n","n","795","1"
"v010009","male",26,"硕士",3,"test",3,18,"bad","triangle","good","mismatch","n","n","937","1"
"v010009","male",26,"硕士",3,"test",4,18,"bad","circular","bad","match","m","m","695","1"
"v010009","male",26,"硕士",3,"test",5,18,"good","triangle","good","match","m","n","703","0"
"v010009","male",26,"硕士",3,"test",6,18,"bad","circular","bad","match","m","m","666","1"
"v010009","male",26,"硕士",3,"test",7,18,"ordinary","triangle","good","mismatch","n","m","523","0"
"v010009","male",26,"硕士",3,"test",8,18,"bad","square","ordinary","mismatch","n","n","773","1"
"v010009","male",26,"硕士",3,"test",9,18,"good","triangle","good","match","m","m","629","1"
"v010009","male",26,"硕士",3,"test",10,18,"good","square","ordinary","mismatch","n","n","878","1"
"v010009","male",26,"硕士",3,"test",11,18,"ordinary","square","ordinary","match","m","n","1003","0"
"v010009","male",26,"硕士",3,"test",12,18,"ordinary","square","ordinary","match","m","m","587","1"
"v010009","male",26,"硕士",4,"test",1,19,"bad","square","ordinary","mismatch","n","m","527","0"
"v010009","male",26,"硕士",4,"test",2,19,"ordinary","square","ordinary","match","m","m","645","1"
"v010009","male",26,"硕士",4,"test",3,19,"ordinary","square","ordinary","match","m","m","484","1"
"v010009","male",26,"硕士",4,"test",4,19,"ordinary","triangle","good","mismatch","n","n","879","1"
"v010009","male",26,"硕士",4,"test",5,19,"ordinary","circular","bad","mismatch","n","n","661","1"
"v010009","male",26,"硕士",4,"test",6,19,"good","circular","bad","mismatch","n","n","788","1"
"v010009","male",26,"硕士",4,"test",7,19,"bad","triangle","good","mismatch","n","n","605","1"
"v010009","male",26,"硕士",4,"test",8,19,"good","triangle","good","match","m","m","460","1"
"v010009","male",26,"硕士",4,"test",9,19,"good","triangle","good","match","m","m","484","1"
"v010009","male",26,"硕士",4,"test",10,19,"bad","circular","bad","match","m","m","544","1"
"v010009","male",26,"硕士",4,"test",11,19,"good","square","ordinary","mismatch","n","n","599","1"
"v010009","male",26,"硕士",4,"test",12,19,"bad","circular","bad","match","m","m","637","1"
"v010009","male",26,"硕士",4,"test",1,20,"ordinary","triangle","good","mismatch","n","n","630","1"
"v010009","male",26,"硕士",4,"test",2,20,"bad","square","ordinary","mismatch","n","m","732","0"
"v010009","male",26,"硕士",4,"test",3,20,"bad","circular","bad","match","m","m","663","1"
"v010009","male",26,"硕士",4,"test",4,20,"good","triangle","good","match","m","m","426","1"
"v010009","male",26,"硕士",4,"test",5,20,"good","square","ordinary","mismatch","n","n","637","1"
"v010009","male",26,"硕士",4,"test",6,20,"ordinary","square","ordinary","match","m","m","555","1"
"v010009","male",26,"硕士",4,"test",7,20,"good","triangle","good","match","m","m","608","1"
"v010009","male",26,"硕士",4,"test",8,20,"bad","circular","bad","match","m","m","565","1"
"v010009","male",26,"硕士",4,"test",9,20,"ordinary","square","ordinary","match","m","m","575","1"
"v010009","male",26,"硕士",4,"test",10,20,"ordinary","circular","bad","mismatch","n","m","740","0"
"v010009","male",26,"硕士",4,"test",11,20,"bad","triangle","good","mismatch","n","n","650","1"
"v010009","male",26,"硕士",4,"test",12,20,"good","circular","bad","mismatch","n","n","712","1"
"v010009","male",26,"硕士",4,"test",1,21,"good","square","ordinary","mismatch","n","n","676","1"
"v010009","male",26,"硕士",4,"test",2,21,"bad","triangle","good","mismatch","n","n","785","1"
"v010009","male",26,"硕士",4,"test",3,21,"ordinary","triangle","good","mismatch","n","n","633","1"
"v010009","male",26,"硕士",4,"test",4,21,"ordinary","square","ordinary","match","m","m","777","1"
"v010009","male",26,"硕士",4,"test",5,21,"ordinary","circular","bad","mismatch","n","n","590","1"
"v010009","male",26,"硕士",4,"test",6,21,"bad","circular","bad","match","m","m","596","1"
"v010009","male",26,"硕士",4,"test",7,21,"good","triangle","good","match","m","m","599","1"
"v010009","male",26,"硕士",4,"test",8,21,"bad","square","ordinary","mismatch","n","n","735","1"
"v010009","male",26,"硕士",4,"test",9,21,"ordinary","square","ordinary","match","m","m","544","1"
"v010009","male",26,"硕士",4,"test",10,21,"good","triangle","good","match","m","m","724","1"
"v010009","male",26,"硕士",4,"test",11,21,"good","circular","bad","mismatch","n","n","576","1"
"v010009","male",26,"硕士",4,"test",12,21,"bad","circular","bad","match","m","n","628","0"
"v010009","male",26,"硕士",4,"test",1,22,"good","circular","bad","mismatch","n","n","606","1"
"v010009","male",26,"硕士",4,"test",2,22,"bad","square","ordinary","mismatch","n","m","537","0"
"v010009","male",26,"硕士",4,"test",3,22,"bad","circular","bad","match","m","m","568","1"
"v010009","male",26,"硕士",4,"test",4,22,"good","triangle","good","match","m","n","687","0"
"v010009","male",26,"硕士",4,"test",5,22,"good","triangle","good","match","m","m","517","1"
"v010009","male",26,"硕士",4,"test",6,22,"ordinary","triangle","good","mismatch","n","n","680","1"
"v010009","male",26,"硕士",4,"test",7,22,"bad","circular","bad","match","m","m","715","1"
"v010009","male",26,"硕士",4,"test",8,22,"ordinary","square","ordinary","match","m","m","581","1"
"v010009","male",26,"硕士",4,"test",9,22,"bad","triangle","good","mismatch","n","n","647","1"
"v010009","male",26,"硕士",4,"test",10,22,"good","square","ordinary","mismatch","n","n","705","1"
"v010009","male",26,"硕士",4,"test",11,22,"ordinary","circular","bad","mismatch","n","n","622","1"
"v010009","male",26,"硕士",4,"test",12,22,"ordinary","square","ordinary","match","m","m","491","1"
"v010009","male",26,"硕士",4,"test",1,23,"good","square","ordinary","mismatch","n","n","623","1"
"v010009","male",26,"硕士",4,"test",2,23,"good","triangle","good","match","m","m","529","1"
"v010009","male",26,"硕士",4,"test",3,23,"ordinary","square","ordinary","match","m","n","453","0"
"v010009","male",26,"硕士",4,"test",4,23,"bad","circular","bad","match","m","n","485","0"
"v010009","male",26,"硕士",4,"test",5,23,"bad","triangle","good","mismatch","n","n","650","1"
"v010009","male",26,"硕士",4,"test",6,23,"ordinary","circular","bad","mismatch","n","n","817","1"
"v010009","male",26,"硕士",4,"test",7,23,"bad","circular","bad","match","m","m","598","1"
"v010009","male",26,"硕士",4,"test",8,23,"ordinary","square","ordinary","match","m","m","584","1"
"v010009","male",26,"硕士",4,"test",9,23,"good","triangle","good","match","m","m","543","1"
"v010009","male",26,"硕士",4,"test",10,23,"good","circular","bad","mismatch","n","n","522","1"
"v010009","male",26,"硕士",4,"test",11,23,"bad","square","ordinary","mismatch","n","n","644","1"
"v010009","male",26,"硕士",4,"test",12,23,"ordinary","triangle","good","mismatch","n","n","702","1"
"v010009","male",26,"硕士",4,"test",1,24,"ordinary","square","ordinary","match","m","m","709","1"
"v010009","male",26,"硕士",4,"test",2,24,"bad","circular","bad","match","m","m","570","1"
"v010009","male",26,"硕士",4,"test",3,24,"ordinary","circular","bad","mismatch","n","n","610","1"
"v010009","male",26,"硕士",4,"test",4,24,"good","triangle","good","match","m","m","639","1"
"v010009","male",26,"硕士",4,"test",5,24,"good","circular","bad","mismatch","n","n","586","1"
"v010009","male",26,"硕士",4,"test",6,24,"ordinary","square","ordinary","match","m","m","660","1"
"v010009","male",26,"硕士",4,"test",7,24,"good","triangle","good","match","m","m","513","1"
"v010009","male",26,"硕士",4,"test",8,24,"bad","triangle","good","mismatch","n","n","530","1"
"v010009","male",26,"硕士",4,"test",9,24,"ordinary","triangle","good","mismatch","n","n","666","1"
"v010009","male",26,"硕士",4,"test",10,24,"good","square","ordinary","mismatch","n","n","910","1"
"v010009","male",26,"硕士",4,"test",11,24,"bad","square","ordinary","mismatch","n","m","757","0"
"v010009","male",26,"硕士",4,"test",12,24,"bad","circular","bad","match","m","m","679","1"
"v010009","male",26,"硕士",5,"test",1,25,"ordinary","triangle","good","mismatch","n","n","742","1"
"v010009","male",26,"硕士",5,"test",2,25,"good","circular","bad","mismatch","n","n","700","1"
"v010009","male",26,"硕士",5,"test",3,25,"ordinary","square","ordinary","match","m","m","691","1"
"v010009","male",26,"硕士",5,"test",4,25,"bad","circular","bad","match","m","m","820","1"
"v010009","male",26,"硕士",5,"test",5,25,"good","triangle","good","match","m","m","596","1"
"v010009","male",26,"硕士",5,"test",6,25,"good","triangle","good","match","m","m","474","1"
"v010009","male",26,"硕士",5,"test",7,25,"good","square","ordinary","mismatch","n","n","637","1"
"v010009","male",26,"硕士",5,"test",8,25,"bad","square","ordinary","mismatch","n","m","604","0"
"v010009","male",26,"硕士",5,"test",9,25,"bad","circular","bad","match","m","m","735","1"
"v010009","male",26,"硕士",5,"test",10,25,"ordinary","circular","bad","mismatch","n","n","728","1"
"v010009","male",26,"硕士",5,"test",11,25,"bad","triangle","good","mismatch","n","n","797","1"
"v010009","male",26,"硕士",5,"test",12,25,"ordinary","square","ordinary","match","m","m","616","1"
"v010009","male",26,"硕士",5,"test",1,26,"bad","circular","bad","match","m","n","688","0"
"v010009","male",26,"硕士",5,"test",2,26,"ordinary","triangle","good","mismatch","n","n","774","1"
"v010009","male",26,"硕士",5,"test",3,26,"ordinary","square","ordinary","match","m","m","545","1"
"v010009","male",26,"硕士",5,"test",4,26,"good","triangle","good","match","m","n","706","0"
"v010009","male",26,"硕士",5,"test",5,26,"ordinary","circular","bad","mismatch","n","n","691","1"
"v010009","male",26,"硕士",5,"test",6,26,"good","triangle","good","match","m","m","524","1"
"v010009","male",26,"硕士",5,"test",7,26,"good","square","ordinary","mismatch","n","m","680","0"
"v010009","male",26,"硕士",5,"test",8,26,"bad","circular","bad","match","m","n","657","0"
"v010009","male",26,"硕士",5,"test",9,26,"ordinary","square","ordinary","match","m","m","565","1"
"v010009","male",26,"硕士",5,"test",10,26,"bad","square","ordinary","mismatch","n","n","876","1"
"v010009","male",26,"硕士",5,"test",11,26,"good","circular","bad","mismatch","n","n","698","1"
"v010009","male",26,"硕士",5,"test",12,26,"bad","triangle","good","mismatch","n","n","968","1"
"v010009","male",26,"硕士",5,"test",1,27,"bad","square","ordinary","mismatch","n","n","672","1"
"v010009","male",26,"硕士",5,"test",2,27,"good","triangle","good","match","m","m","506","1"
"v010009","male",26,"硕士",5,"test",3,27,"good","circular","bad","mismatch","n","n","574","1"
"v010009","male",26,"硕士",5,"test",4,27,"ordinary","triangle","good","mismatch","n","n","817","1"
"v010009","male",26,"硕士",5,"test",5,27,"bad","triangle","good","mismatch","n","n","625","1"
"v010009","male",26,"硕士",5,"test",6,27,"bad","circular","bad","match","m","m","625","1"
"v010009","male",26,"硕士",5,"test",7,27,"good","square","ordinary","mismatch","n","n","627","1"
"v010009","male",26,"硕士",5,"test",8,27,"good","triangle","good","match","m","m","598","1"
"v010009","male",26,"硕士",5,"test",9,27,"ordinary","square","ordinary","match","m","m","628","1"
"v010009","male",26,"硕士",5,"test",10,27,"bad","circular","bad","match","m","m","809","1"
"v010009","male",26,"硕士",5,"test",11,27,"ordinary","circular","bad","mismatch","n","n","694","1"
"v010009","male",26,"硕士",5,"test",12,27,"ordinary","square","ordinary","match","m","m","682","1"
"v010009","male",26,"硕士",5,"test",1,28,"ordinary","triangle","good","mismatch","n","n","753","1"
"v010009","male",26,"硕士",5,"test",2,28,"good","square","ordinary","mismatch","n","m","680","0"
"v010009","male",26,"硕士",5,"test",3,28,"good","triangle","good","match","m","m","560","1"
"v010009","male",26,"硕士",5,"test",4,28,"good","circular","bad","mismatch","n","n","807","1"
"v010009","male",26,"硕士",5,"test",5,28,"bad","triangle","good","mismatch","n","n","645","1"
"v010009","male",26,"硕士",5,"test",6,28,"bad","circular","bad","match","m","m","792","1"
"v010009","male",26,"硕士",5,"test",7,28,"ordinary","circular","bad","mismatch","n","n","670","1"
"v010009","male",26,"硕士",5,"test",8,28,"bad","square","ordinary","mismatch","n","n","653","1"
"v010009","male",26,"硕士",5,"test",9,28,"bad","circular","bad","match","m","m","680","1"
"v010009","male",26,"硕士",5,"test",10,28,"good","triangle","good","match","m","m","594","1"
"v010009","male",26,"硕士",5,"test",11,28,"ordinary","square","ordinary","match","m","m","603","1"
"v010009","male",26,"硕士",5,"test",12,28,"ordinary","square","ordinary","match","m","m","513","1"
"v010009","male",26,"硕士",5,"test",1,29,"good","square","ordinary","mismatch","n","n","662","1"
"v010009","male",26,"硕士",5,"test",2,29,"bad","circular","bad","match","m","m","557","1"
